ticket_id,user_id,issue_type,created_at,resolved_at,resolution_days,resolved,satisfaction_score
TKT001337,USR09169,money_not_received,2026-04-21 15:41:09,2026-04-30 15:41:09,9,False,4
TKT001338,USR09169,kyc_issue,2025-11-19 15:41:09,2025-11-25 15:41:09,6,True,4
TKT001339,USR09169,kyc_issue,2026-05-21 15:41:09,2026-05-22 15:41:09,1,True,3
TKT001340,USR09169,app_crash,2026-03-20 15:41:09,2026-03-27 15:41:09,7,True,3
TKT001341,USR05038,transaction_failed,2026-01-04 15:41:09,2026-01-09 15:41:09,5,True,4
TKT001342,USR01305,transaction_failed,2025-08-23 15:41:09,2025-09-05 15:41:09,13,True,4
TKT001343,USR06940,wrong_charge,2025-12-26 15:41:09,2025-12-29 15:41:09,3,True,4
TKT001344,USR09448,transaction_failed,2026-02-15 15:41:09,2026-02-25 15:41:09,10,False,4
TKT001345,USR09448,transaction_failed,2025-12-03 15:41:09,2025-12-16 15:41:09,13,False,2
TKT001346,USR09448,account_blocked,2026-05-15 15:41:09,2026-05-15 15:41:09,0,True,5
TKT001347,USR06536,transaction_failed,2026-02-07 15:41:09,2026-02-18 15:41:09,11,True,4
TKT001348,USR06536,money_not_received,2026-05-16 15:41:09,2026-05-19 15:41:09,3,True,5
TKT001349,USR05064,kyc_issue,2026-05-21 15:41:09,2026-05-24 15:41:09,3,True,5
TKT001350,USR09745,transaction_failed,2025-08-28 15:41:09,2025-09-06 15:41:09,9,True,3
TKT001351,USR05450,money_not_received,2025-08-22 15:41:09,2025-08-25 15:41:09,3,True,3
TKT001352,USR07090,app_crash,2025-12-14 15:41:09,2025-12-21 15:41:09,7,True,5
TKT001353,USR03000,account_blocked,2026-03-25 15:41:09,2026-04-05 15:41:09,11,True,5
TKT001354,USR00857,transaction_failed,2025-08-28 15:41:09,2025-09-06 15:41:09,9,True,3
TKT001355,USR06227,transaction_failed,2026-05-10 15:41:09,2026-05-10 15:41:09,0,True,5
TKT001356,USR05466,account_blocked,2025-08-17 15:41:09,2025-08-30 15:41:09,13,True,3
TKT001357,USR00097,wrong_charge,2025-11-10 15:41:09,2025-11-20 15:41:09,10,True,4
TKT001358,USR07189,transaction_failed,2025-10-30 15:41:09,2025-11-04 15:41:09,5,True,5
TKT001359,USR07189,general_query,2026-05-12 15:41:09,2026-05-14 15:41:09,2,False,2
TKT001360,USR07189,general_query,2025-08-18 15:41:09,2025-08-20 15:41:09,2,True,1
TKT001361,USR09044,wrong_charge,2025-09-14 15:41:09,2025-09-20 15:41:09,6,True,3
TKT001362,USR04719,money_not_received,2025-08-18 15:41:09,2025-08-20 15:41:09,2,True,5
TKT001363,USR09149,account_blocked,2026-03-07 15:41:09,2026-03-18 15:41:09,11,True,3
TKT001364,USR09149,transaction_failed,2026-01-04 15:41:09,2026-01-09 15:41:09,5,True,4
TKT001365,USR09149,kyc_issue,2025-12-05 15:41:09,2025-12-11 15:41:09,6,True,3
TKT001366,USR09149,transaction_failed,2026-06-10 15:41:09,2026-06-18 15:41:09,8,False,3
TKT001367,USR03592,kyc_issue,2026-02-27 15:41:09,2026-03-09 15:41:09,10,True,5
TKT001368,USR05622,money_not_received,2026-03-13 15:41:09,2026-03-24 15:41:09,11,False,4
TKT001369,USR06594,transaction_failed,2025-09-27 15:41:09,2025-10-06 15:41:09,9,False,4
TKT001370,USR00654,app_crash,2025-09-25 15:41:09,2025-10-08 15:41:09,13,True,3
TKT001371,USR08367,money_not_received,2025-12-07 15:41:09,2025-12-12 15:41:09,5,True,4
TKT001372,USR07483,app_crash,2025-10-14 15:41:09,2025-10-20 15:41:09,6,True,5
TKT001373,USR07809,money_not_received,2026-04-25 15:41:09,2026-04-25 15:41:09,0,True,4
TKT001374,USR02225,money_not_received,2025-12-01 15:41:09,2025-12-03 15:41:09,2,True,4
TKT001375,USR05391,money_not_received,2025-12-17 15:41:09,2025-12-23 15:41:09,6,True,3
TKT001376,USR00612,wrong_charge,2026-02-19 15:41:09,2026-02-26 15:41:09,7,True,3
TKT001377,USR03037,transaction_failed,2026-02-02 15:41:09,2026-02-07 15:41:09,5,True,3
TKT001378,USR00707,money_not_received,2026-03-21 15:41:09,2026-03-24 15:41:09,3,True,5
TKT001379,USR05898,transaction_failed,2025-09-24 15:41:09,2025-10-07 15:41:09,13,True,5
TKT001380,USR07779,transaction_failed,2025-10-29 15:41:09,2025-11-10 15:41:09,12,True,3
TKT001381,USR08346,general_query,2025-09-18 15:41:09,2025-09-25 15:41:09,7,False,5
TKT001382,USR02492,app_crash,2026-01-03 15:41:09,2026-01-14 15:41:09,11,True,5
TKT001383,USR02492,money_not_received,2026-04-06 15:41:09,2026-04-19 15:41:09,13,True,4
TKT001384,USR04893,money_not_received,2026-03-03 15:41:09,2026-03-16 15:41:09,13,True,5
TKT001385,USR04893,account_blocked,2025-08-30 15:41:09,2025-08-31 15:41:09,1,True,5
TKT001386,USR06055,transaction_failed,2026-01-03 15:41:09,2026-01-09 15:41:09,6,True,5
TKT001387,USR06055,app_crash,2026-01-25 15:41:09,2026-01-29 15:41:09,4,True,3
TKT001388,USR06055,money_not_received,2026-01-10 15:41:09,2026-01-15 15:41:09,5,True,4
TKT001389,USR06290,kyc_issue,2025-12-18 15:41:09,2025-12-23 15:41:09,5,True,5
TKT001390,USR06733,kyc_issue,2025-10-02 15:41:09,2025-10-03 15:41:09,1,True,4
TKT001391,USR02509,app_crash,2026-03-13 15:41:09,2026-03-20 15:41:09,7,True,5
TKT001392,USR05808,transaction_failed,2025-12-29 15:41:09,2025-12-29 15:41:09,0,True,5
TKT001393,USR07822,transaction_failed,2026-03-05 15:41:09,2026-03-17 15:41:09,12,True,5
TKT001394,USR00969,transaction_failed,2026-04-01 15:41:09,2026-04-14 15:41:09,13,True,5
TKT001395,USR00969,money_not_received,2026-04-10 15:41:09,2026-04-11 15:41:09,1,False,4
TKT001396,USR08116,money_not_received,2025-11-29 15:41:09,2025-12-11 15:41:09,12,True,5
TKT001397,USR09676,general_query,2026-05-18 15:41:09,2026-05-19 15:41:09,1,True,4
TKT001398,USR00818,transaction_failed,2026-02-18 15:41:09,2026-02-23 15:41:09,5,True,5
TKT001399,USR02053,transaction_failed,2025-10-08 15:41:09,2025-10-21 15:41:09,13,True,4
TKT001400,USR08051,money_not_received,2025-10-22 15:41:09,2025-11-03 15:41:09,12,True,5
TKT001401,USR00889,account_blocked,2026-06-09 15:41:09,2026-06-12 15:41:09,3,True,5
TKT001402,USR00889,general_query,2025-12-23 15:41:09,2025-12-26 15:41:09,3,True,3
TKT001403,USR00889,transaction_failed,2026-03-03 15:41:09,2026-03-09 15:41:09,6,False,5
TKT001404,USR04988,app_crash,2025-12-24 15:41:09,2026-01-02 15:41:09,9,True,3
TKT001405,USR06568,app_crash,2025-09-09 15:41:09,2025-09-20 15:41:09,11,True,5
TKT001406,USR03771,wrong_charge,2025-09-19 15:41:09,2025-09-26 15:41:09,7,True,4
TKT001407,USR09311,transaction_failed,2025-11-30 15:41:09,2025-12-08 15:41:09,8,True,4
TKT001408,USR04967,app_crash,2026-02-13 15:41:09,2026-02-17 15:41:09,4,True,3
TKT001409,USR04857,wrong_charge,2025-09-26 15:41:09,2025-10-07 15:41:09,11,True,4
TKT001410,USR03926,general_query,2025-11-07 15:41:09,2025-11-08 15:41:09,1,True,4
TKT001411,USR03926,money_not_received,2025-12-08 15:41:09,2025-12-19 15:41:09,11,True,3
TKT001412,USR05643,kyc_issue,2025-08-31 15:41:09,2025-09-04 15:41:09,4,True,4
TKT001413,USR08125,kyc_issue,2026-02-14 15:41:09,2026-02-16 15:41:09,2,True,3
TKT001414,USR00401,money_not_received,2026-03-18 15:41:09,2026-03-18 15:41:09,0,True,3
TKT001415,USR02003,transaction_failed,2026-02-05 15:41:09,2026-02-07 15:41:09,2,True,5
TKT001416,USR04031,transaction_failed,2025-11-09 15:41:09,2025-11-22 15:41:09,13,False,4
TKT001417,USR00758,account_blocked,2026-05-07 15:41:09,2026-05-09 15:41:09,2,True,4
TKT001418,USR00758,transaction_failed,2026-04-22 15:41:09,2026-05-02 15:41:09,10,True,2
TKT001419,USR00758,transaction_failed,2025-12-15 15:41:09,2025-12-19 15:41:09,4,True,4
TKT001420,USR00758,transaction_failed,2026-05-25 15:41:09,2026-05-31 15:41:09,6,True,4
TKT001421,USR09354,wrong_charge,2025-09-27 15:41:09,2025-10-01 15:41:09,4,True,4
TKT001422,USR05393,transaction_failed,2026-04-18 15:41:09,2026-04-18 15:41:09,0,True,5
TKT001423,USR04524,transaction_failed,2026-04-30 15:41:09,2026-05-06 15:41:09,6,True,5
TKT001424,USR00349,account_blocked,2025-10-07 15:41:09,2025-10-20 15:41:09,13,False,4
TKT001425,USR02679,transaction_failed,2025-11-12 15:41:09,2025-11-25 15:41:09,13,True,5
TKT001426,USR02679,app_crash,2025-12-10 15:41:09,2025-12-11 15:41:09,1,True,4
TKT001427,USR02679,transaction_failed,2025-10-26 15:41:09,2025-10-27 15:41:09,1,True,2
TKT001428,USR00198,transaction_failed,2025-12-31 15:41:09,2026-01-11 15:41:09,11,True,4
TKT001429,USR00198,account_blocked,2026-06-11 15:41:09,2026-06-11 15:41:09,0,False,4
TKT001430,USR00198,app_crash,2025-11-04 15:41:09,2025-11-13 15:41:09,9,False,4
TKT001431,USR04657,money_not_received,2026-04-06 15:41:09,2026-04-16 15:41:09,10,True,4
TKT001432,USR04657,transaction_failed,2025-12-17 15:41:09,2025-12-24 15:41:09,7,True,3
TKT001433,USR04657,transaction_failed,2025-08-29 15:41:09,2025-08-29 15:41:09,0,True,4
TKT001434,USR04657,transaction_failed,2026-04-27 15:41:09,2026-05-05 15:41:09,8,True,1
TKT001435,USR01296,money_not_received,2026-05-29 15:41:09,2026-06-04 15:41:09,6,True,4
TKT001436,USR01296,account_blocked,2025-09-12 15:41:09,2025-09-17 15:41:09,5,True,4
TKT001437,USR06068,transaction_failed,2026-06-06 15:41:09,2026-06-08 15:41:09,2,True,5
TKT001438,USR09212,money_not_received,2026-06-05 15:41:09,2026-06-18 15:41:09,13,True,3
TKT001439,USR02829,kyc_issue,2025-12-22 15:41:09,2025-12-29 15:41:09,7,True,3
TKT001440,USR02829,transaction_failed,2025-11-28 15:41:09,2025-11-30 15:41:09,2,True,3
TKT001441,USR02004,transaction_failed,2025-10-24 15:41:09,2025-10-30 15:41:09,6,True,4
TKT001442,USR02004,money_not_received,2026-04-06 15:41:09,2026-04-13 15:41:09,7,True,3
TKT001443,USR08411,account_blocked,2025-11-28 15:41:09,2025-11-28 15:41:09,0,True,5
TKT001444,USR08411,app_crash,2025-12-13 15:41:09,2025-12-18 15:41:09,5,True,3
TKT001445,USR08411,money_not_received,2025-10-24 15:41:09,2025-11-02 15:41:09,9,True,3
TKT001446,USR02235,account_blocked,2025-11-30 15:41:09,2025-12-03 15:41:09,3,True,3
TKT001447,USR04324,money_not_received,2025-11-13 15:41:09,2025-11-24 15:41:09,11,True,4
TKT001448,USR05145,general_query,2025-09-13 15:41:09,2025-09-15 15:41:09,2,True,5
TKT001449,USR02285,wrong_charge,2025-10-20 15:41:09,2025-11-02 15:41:09,13,True,4
TKT001450,USR02285,app_crash,2026-05-26 15:41:09,2026-06-04 15:41:09,9,True,5
TKT001451,USR02242,transaction_failed,2025-12-22 15:41:09,2025-12-24 15:41:09,2,True,3
TKT001452,USR06946,money_not_received,2026-01-02 15:41:09,2026-01-14 15:41:09,12,True,3
TKT001453,USR06946,transaction_failed,2026-04-17 15:41:09,2026-04-27 15:41:09,10,True,4
TKT001454,USR05349,account_blocked,2026-02-14 15:41:09,2026-02-23 15:41:09,9,True,4
TKT001455,USR02482,transaction_failed,2026-01-09 15:41:09,2026-01-12 15:41:09,3,True,4
TKT001456,USR00961,app_crash,2025-11-20 15:41:09,2025-11-29 15:41:09,9,True,4
TKT001457,USR04240,transaction_failed,2025-09-07 15:41:09,2025-09-15 15:41:09,8,True,5
TKT001458,USR09091,transaction_failed,2025-11-29 15:41:09,2025-12-06 15:41:09,7,True,4
TKT001459,USR01166,money_not_received,2025-11-04 15:41:09,2025-11-10 15:41:09,6,True,5
TKT001460,USR01166,kyc_issue,2025-12-01 15:41:09,2025-12-10 15:41:09,9,True,3
TKT001461,USR09159,wrong_charge,2026-01-01 15:41:09,2026-01-10 15:41:09,9,True,5
TKT001462,USR09159,general_query,2026-03-27 15:41:09,2026-04-05 15:41:09,9,True,3
TKT001463,USR06313,money_not_received,2025-12-03 15:41:09,2025-12-16 15:41:09,13,True,5
TKT001464,USR06313,account_blocked,2026-04-05 15:41:09,2026-04-10 15:41:09,5,False,3
TKT001465,USR09863,money_not_received,2025-10-09 15:41:09,2025-10-14 15:41:09,5,True,3
TKT001466,USR07842,general_query,2025-09-20 15:41:09,2025-09-29 15:41:09,9,True,5
TKT001467,USR06765,kyc_issue,2025-09-24 15:41:09,2025-09-27 15:41:09,3,True,3
TKT001468,USR00189,money_not_received,2026-03-11 15:41:09,2026-03-16 15:41:09,5,False,3
TKT001469,USR06826,transaction_failed,2026-04-17 15:41:09,2026-04-21 15:41:09,4,True,4
TKT001470,USR00134,money_not_received,2025-09-19 15:41:09,2025-09-28 15:41:09,9,True,5
TKT001471,USR07381,transaction_failed,2026-02-12 15:41:09,2026-02-17 15:41:09,5,True,4
TKT001472,USR07353,account_blocked,2025-11-02 15:41:09,2025-11-14 15:41:09,12,True,3
TKT001473,USR02026,transaction_failed,2026-05-01 15:41:09,2026-05-01 15:41:09,0,True,4
TKT001474,USR09559,wrong_charge,2026-01-30 15:41:09,2026-02-03 15:41:09,4,True,5
TKT001475,USR00476,account_blocked,2025-11-09 15:41:09,2025-11-15 15:41:09,6,False,4
TKT001476,USR09877,transaction_failed,2026-03-14 15:41:09,2026-03-14 15:41:09,0,True,5
TKT001477,USR05176,wrong_charge,2025-12-27 15:41:09,2026-01-04 15:41:09,8,True,1
TKT001478,USR06995,transaction_failed,2026-03-15 15:41:09,2026-03-24 15:41:09,9,True,5
TKT001479,USR09124,money_not_received,2025-12-22 15:41:09,2026-01-02 15:41:09,11,True,5
TKT001480,USR09124,app_crash,2026-03-03 15:41:09,2026-03-10 15:41:09,7,True,4
TKT001481,USR09124,app_crash,2026-05-15 15:41:09,2026-05-19 15:41:09,4,False,4
TKT001482,USR01177,transaction_failed,2025-12-01 15:41:09,2025-12-01 15:41:09,0,True,3
TKT001483,USR05382,money_not_received,2026-01-15 15:41:09,2026-01-18 15:41:09,3,True,4
TKT001484,USR02606,wrong_charge,2026-01-11 15:41:09,2026-01-24 15:41:09,13,True,3
TKT001485,USR02930,transaction_failed,2026-03-26 15:41:09,2026-04-02 15:41:09,7,True,5
TKT001486,USR00580,transaction_failed,2026-04-21 15:41:09,2026-05-04 15:41:09,13,False,5
TKT001487,USR08030,money_not_received,2026-04-15 15:41:09,2026-04-20 15:41:09,5,True,5
TKT001488,USR08030,transaction_failed,2025-11-09 15:41:09,2025-11-19 15:41:09,10,True,4
TKT001489,USR01112,app_crash,2025-08-24 15:41:09,2025-08-25 15:41:09,1,True,4
TKT001490,USR09578,account_blocked,2026-04-20 15:41:09,2026-04-20 15:41:09,0,True,5
TKT001491,USR04295,app_crash,2026-02-17 15:41:09,2026-02-26 15:41:09,9,True,3
TKT001492,USR00722,transaction_failed,2026-05-23 15:41:09,2026-05-26 15:41:09,3,True,4
TKT001493,USR09445,kyc_issue,2026-05-11 15:41:09,2026-05-23 15:41:09,12,True,4
TKT001494,USR03944,transaction_failed,2025-08-19 15:41:09,2025-08-26 15:41:09,7,True,3
TKT001495,USR03944,kyc_issue,2026-03-23 15:41:09,2026-04-05 15:41:09,13,True,5
TKT001496,USR03944,money_not_received,2025-12-28 15:41:09,2025-12-31 15:41:09,3,True,3
TKT001497,USR07389,transaction_failed,2025-09-03 15:41:09,2025-09-15 15:41:09,12,False,4
TKT001498,USR07389,money_not_received,2025-08-29 15:41:09,2025-09-06 15:41:09,8,True,5
TKT001499,USR02131,kyc_issue,2025-09-22 15:41:09,2025-09-27 15:41:09,5,True,3
TKT001500,USR05207,transaction_failed,2026-01-19 15:41:09,2026-01-29 15:41:09,10,True,5
TKT001501,USR05207,transaction_failed,2025-12-26 15:41:09,2026-01-03 15:41:09,8,True,2
TKT001502,USR05207,transaction_failed,2026-05-26 15:41:09,2026-05-28 15:41:09,2,True,1
TKT001503,USR09531,money_not_received,2025-08-29 15:41:09,2025-09-05 15:41:09,7,True,4
TKT001504,USR06789,kyc_issue,2026-03-28 15:41:09,2026-03-29 15:41:09,1,True,1
TKT001505,USR06789,transaction_failed,2025-10-27 15:41:09,2025-11-03 15:41:09,7,True,5
TKT001506,USR06789,kyc_issue,2025-11-27 15:41:09,2025-12-05 15:41:09,8,True,5
TKT001507,USR06789,transaction_failed,2026-01-09 15:41:09,2026-01-16 15:41:09,7,True,2
TKT001508,USR06789,app_crash,2025-09-25 15:41:09,2025-09-30 15:41:09,5,True,2
TKT001509,USR05396,account_blocked,2026-06-04 15:41:09,2026-06-14 15:41:09,10,False,3
TKT001510,USR05396,transaction_failed,2026-04-24 15:41:09,2026-04-27 15:41:09,3,False,4
TKT001511,USR03775,transaction_failed,2026-04-08 15:41:09,2026-04-13 15:41:09,5,True,3
TKT001512,USR03124,transaction_failed,2026-05-28 15:41:09,2026-06-08 15:41:09,11,True,5
TKT001513,USR07956,kyc_issue,2026-05-26 15:41:09,2026-05-29 15:41:09,3,True,3
TKT001514,USR09561,transaction_failed,2026-01-16 15:41:09,2026-01-25 15:41:09,9,False,4
TKT001515,USR04895,kyc_issue,2026-01-08 15:41:09,2026-01-09 15:41:09,1,False,4
TKT001516,USR04233,money_not_received,2025-09-30 15:41:09,2025-10-11 15:41:09,11,True,4
TKT001517,USR04233,app_crash,2026-03-18 15:41:09,2026-03-22 15:41:09,4,True,5
TKT001518,USR09609,general_query,2025-10-01 15:41:09,2025-10-03 15:41:09,2,True,5
TKT001519,USR03924,account_blocked,2026-05-12 15:41:09,2026-05-17 15:41:09,5,False,4
TKT001520,USR09478,money_not_received,2025-11-01 15:41:09,2025-11-10 15:41:09,9,True,5
TKT001521,USR09478,transaction_failed,2025-10-22 15:41:09,2025-10-29 15:41:09,7,True,5
TKT001522,USR02633,app_crash,2025-11-30 15:41:09,2025-12-01 15:41:09,1,True,5
TKT001523,USR07901,wrong_charge,2025-10-31 15:41:09,2025-11-02 15:41:09,2,True,3
TKT001524,USR04876,general_query,2025-10-11 15:41:09,2025-10-16 15:41:09,5,True,4
TKT001525,USR03112,account_blocked,2025-12-14 15:41:09,2025-12-27 15:41:09,13,True,5
TKT001526,USR03112,transaction_failed,2026-01-16 15:41:09,2026-01-23 15:41:09,7,True,3
TKT001527,USR03978,app_crash,2026-05-05 15:41:09,2026-05-13 15:41:09,8,True,3
TKT001528,USR07188,money_not_received,2025-09-29 15:41:09,2025-10-05 15:41:09,6,False,3
TKT001529,USR07188,money_not_received,2025-08-28 15:41:09,2025-09-05 15:41:09,8,True,4
TKT001530,USR09887,transaction_failed,2025-12-22 15:41:09,2025-12-29 15:41:09,7,True,3
TKT001531,USR09887,kyc_issue,2025-09-25 15:41:09,2025-09-26 15:41:09,1,True,5
TKT001532,USR09887,kyc_issue,2026-01-19 15:41:09,2026-01-22 15:41:09,3,True,5
TKT001533,USR09887,transaction_failed,2026-05-22 15:41:09,2026-06-03 15:41:09,12,True,3
TKT001534,USR07944,app_crash,2026-06-02 15:41:09,2026-06-04 15:41:09,2,True,4
TKT001535,USR06456,transaction_failed,2025-09-26 15:41:09,2025-09-26 15:41:09,0,True,4
TKT001536,USR07304,money_not_received,2025-12-04 15:41:09,2025-12-09 15:41:09,5,True,5
TKT001537,USR00059,money_not_received,2026-04-03 15:41:09,2026-04-11 15:41:09,8,False,4
TKT001538,USR02505,general_query,2025-08-28 15:41:09,2025-09-10 15:41:09,13,True,3
TKT001539,USR02798,transaction_failed,2026-05-21 15:41:09,2026-06-02 15:41:09,12,True,5
TKT001540,USR08559,money_not_received,2025-10-28 15:41:09,2025-10-29 15:41:09,1,True,5
TKT001541,USR04367,kyc_issue,2025-10-18 15:41:09,2025-10-26 15:41:09,8,True,3
TKT001542,USR02305,transaction_failed,2025-10-04 15:41:09,2025-10-15 15:41:09,11,True,4
TKT001543,USR09748,transaction_failed,2025-11-30 15:41:09,2025-11-30 15:41:09,0,True,4
TKT001544,USR02400,wrong_charge,2025-09-25 15:41:09,2025-10-05 15:41:09,10,True,3
TKT001545,USR02201,general_query,2025-12-24 15:41:09,2025-12-29 15:41:09,5,True,4
TKT001546,USR00434,general_query,2025-10-14 15:41:09,2025-10-19 15:41:09,5,True,4
TKT001547,USR09600,app_crash,2025-11-09 15:41:09,2025-11-11 15:41:09,2,True,4
TKT001548,USR02597,wrong_charge,2025-09-27 15:41:09,2025-10-02 15:41:09,5,True,3
TKT001549,USR02597,account_blocked,2026-02-24 15:41:09,2026-03-06 15:41:09,10,True,3
TKT001550,USR07683,general_query,2025-09-10 15:41:09,2025-09-23 15:41:09,13,True,5
TKT001551,USR06681,money_not_received,2025-10-16 15:41:09,2025-10-20 15:41:09,4,True,3
TKT001552,USR01947,account_blocked,2026-02-21 15:41:09,2026-02-22 15:41:09,1,True,5
TKT001553,USR01947,app_crash,2025-12-18 15:41:09,2025-12-30 15:41:09,12,True,3
TKT001554,USR01947,general_query,2025-11-04 15:41:09,2025-11-12 15:41:09,8,True,4
TKT001555,USR09426,app_crash,2025-12-18 15:41:09,2025-12-30 15:41:09,12,True,3
TKT001556,USR05891,transaction_failed,2025-10-13 15:41:09,2025-10-15 15:41:09,2,True,3
TKT001557,USR03614,app_crash,2025-10-18 15:41:09,2025-10-24 15:41:09,6,True,4
TKT001558,USR06412,kyc_issue,2026-01-27 15:41:09,2026-02-02 15:41:09,6,True,5
TKT001559,USR06412,account_blocked,2026-01-20 15:41:09,2026-01-24 15:41:09,4,True,4
TKT001560,USR01408,transaction_failed,2026-02-07 15:41:09,2026-02-11 15:41:09,4,True,3
TKT001561,USR01408,money_not_received,2025-12-22 15:41:09,2025-12-27 15:41:09,5,True,3
TKT001562,USR01091,kyc_issue,2025-10-08 15:41:09,2025-10-16 15:41:09,8,False,5
TKT001563,USR01091,kyc_issue,2025-08-26 15:41:09,2025-08-30 15:41:09,4,True,5
TKT001564,USR06855,transaction_failed,2025-11-12 15:41:09,2025-11-25 15:41:09,13,True,3
TKT001565,USR08895,money_not_received,2026-03-09 15:41:09,2026-03-12 15:41:09,3,False,3
TKT001566,USR08895,money_not_received,2026-04-24 15:41:09,2026-04-24 15:41:09,0,True,4
TKT001567,USR08205,app_crash,2026-04-22 15:41:09,2026-05-01 15:41:09,9,True,5
TKT001568,USR08205,app_crash,2025-12-01 15:41:09,2025-12-02 15:41:09,1,True,5
TKT001569,USR06729,app_crash,2026-01-30 15:41:09,2026-02-06 15:41:09,7,True,3
TKT001570,USR06729,money_not_received,2025-11-01 15:41:09,2025-11-12 15:41:09,11,True,3
TKT001571,USR06729,money_not_received,2026-02-27 15:41:09,2026-02-28 15:41:09,1,True,5
TKT001572,USR07767,transaction_failed,2025-11-01 15:41:09,2025-11-08 15:41:09,7,False,5
TKT001573,USR07767,kyc_issue,2026-01-15 15:41:09,2026-01-16 15:41:09,1,True,4
TKT001574,USR09179,transaction_failed,2025-09-28 15:41:09,2025-10-06 15:41:09,8,True,4
TKT001575,USR09973,transaction_failed,2025-11-15 15:41:09,2025-11-20 15:41:09,5,True,5
TKT001576,USR05494,wrong_charge,2026-06-08 15:41:09,2026-06-12 15:41:09,4,True,3
TKT001577,USR05728,money_not_received,2025-08-21 15:41:09,2025-09-03 15:41:09,13,True,3
TKT001578,USR06324,account_blocked,2026-02-14 15:41:09,2026-02-15 15:41:09,1,True,3
TKT001579,USR04198,wrong_charge,2026-05-07 15:41:09,2026-05-15 15:41:09,8,True,5
TKT001580,USR04198,kyc_issue,2026-05-19 15:41:09,2026-05-25 15:41:09,6,True,4
TKT001581,USR01730,money_not_received,2025-08-30 15:41:09,2025-09-08 15:41:09,9,True,5
TKT001582,USR01730,transaction_failed,2026-03-01 15:41:09,2026-03-13 15:41:09,12,True,5
TKT001583,USR05281,money_not_received,2026-01-01 15:41:09,2026-01-14 15:41:09,13,True,4
TKT001584,USR05281,money_not_received,2025-10-29 15:41:09,2025-11-11 15:41:09,13,True,5
TKT001585,USR07450,money_not_received,2026-01-04 15:41:09,2026-01-09 15:41:09,5,True,5
TKT001586,USR06994,account_blocked,2025-12-01 15:41:09,2025-12-13 15:41:09,12,True,5
TKT001587,USR07581,money_not_received,2025-12-13 15:41:09,2025-12-25 15:41:09,12,True,5
