user_id,churn,recency_days,frequency,monetary,r_score,f_score,m_score,segment,rfm_score
USR01747,0,21.0,12,22622.12,4,3,3,Loyal,10
USR01748,0,15.0,13,21163.69,4,3,3,Loyal,10
USR01749,0,37.0,9,9200.93,3,2,2,Promising,7
USR01750,0,24.0,13,11581.08,4,3,3,Loyal,10
USR01751,0,18.0,9,11885.18,4,2,3,Loyal,9
USR01752,0,11.0,13,12448.67,4,3,3,Loyal,10
USR01753,0,27.0,13,12196.79,4,3,3,Loyal,10
USR01754,0,25.0,13,16588.27,4,3,3,Loyal,10
USR01755,1,80.0,8,2917.39,3,2,2,Promising,7
USR01756,0,16.0,9,9614.06,4,2,2,Promising,8
USR01757,0,100.0,12,17771.49,2,3,3,Promising,8
USR01758,0,45.0,15,19984.33,3,3,3,Loyal,9
USR01759,0,5.0,9,6798.79,4,2,2,Promising,8
USR01760,0,26.0,13,18880.34,4,3,3,Loyal,10
USR01761,0,16.0,9,12739.83,4,2,3,Loyal,9
USR01762,0,20.0,8,10939.09,4,2,3,Loyal,9
USR01763,0,9.0,17,17966.02,4,3,3,Loyal,10
USR01764,0,7.0,14,13707.54,4,3,3,Loyal,10
USR01765,0,49.0,10,10834.23,3,3,3,Loyal,9
USR01766,0,19.0,16,26492.74,4,3,3,Loyal,10
USR01767,0,39.0,15,13819.54,3,3,3,Loyal,9
USR01768,0,110.0,6,9580.34,2,2,2,At Risk,6
USR01769,0,13.0,12,14928.21,4,3,3,Loyal,10
USR01770,0,75.0,15,12125.39,3,3,3,Loyal,9
USR01771,0,21.0,17,20384.71,4,3,3,Loyal,10
USR01772,0,13.0,16,14791.89,4,3,3,Loyal,10
USR01773,0,49.0,12,10386.84,3,3,3,Loyal,9
USR01774,0,16.0,10,12147.97,4,3,3,Loyal,10
USR01775,0,10.0,12,8650.32,4,3,2,Loyal,9
USR01776,0,71.0,14,20902.52,3,3,3,Loyal,9
USR01777,0,23.0,15,13209.81,4,3,3,Loyal,10
USR01778,0,25.0,20,31771.67,4,4,3,Champion,11
USR01779,0,20.0,13,20732.93,4,3,3,Loyal,10
USR01780,0,23.0,7,10449.55,4,2,3,Loyal,9
USR01781,0,19.0,16,25479.58,4,3,3,Loyal,10
USR01782,0,20.0,14,18189.26,4,3,3,Loyal,10
USR01783,0,81.0,12,20163.74,3,3,3,Loyal,9
USR01784,0,33.0,11,14217.38,3,3,3,Loyal,9
USR01785,0,40.0,13,31078.34,3,3,3,Loyal,9
USR01786,0,37.0,13,18916.72,3,3,3,Loyal,9
USR01787,0,13.0,18,13617.99,4,3,3,Loyal,10
USR01788,0,6.0,16,26469.99,4,3,3,Loyal,10
USR01789,0,11.0,20,18512.15,4,4,3,Champion,11
USR01790,0,35.0,15,21191.62,3,3,3,Loyal,9
USR01791,0,22.0,14,11927.27,4,3,3,Loyal,10
USR01792,0,12.0,17,22189.68,4,3,3,Loyal,10
USR01793,0,37.0,15,18324.93,3,3,3,Loyal,9
USR01794,0,14.0,22,35481.48,4,4,3,Champion,11
USR01795,0,15.0,15,14622.79,4,3,3,Loyal,10
USR01796,0,23.0,18,18175.71,4,3,3,Loyal,10
USR01797,0,13.0,16,19691.04,4,3,3,Loyal,10
USR01798,1,104.0,8,5151.97,2,2,2,At Risk,6
USR01799,0,20.0,16,18194.45,4,3,3,Loyal,10
USR01800,0,30.0,17,15606.71,4,3,3,Loyal,10
USR01801,0,32.0,10,13110.52,3,3,3,Loyal,9
USR01802,0,20.0,9,7850.2,4,2,2,Promising,8
USR01803,1,120.0,9,3273.68,2,2,2,At Risk,6
USR01804,0,24.0,16,18911.94,4,3,3,Loyal,10
USR01805,0,36.0,15,12733.85,3,3,3,Loyal,9
USR01806,0,19.0,10,8169.93,4,3,2,Loyal,9
USR01807,0,24.0,9,10247.11,4,2,3,Loyal,9
USR01808,0,41.0,13,18310.45,3,3,3,Loyal,9
USR01809,0,37.0,12,13700.53,3,3,3,Loyal,9
USR01810,0,23.0,14,16819.95,4,3,3,Loyal,10
USR01811,0,18.0,19,22832.11,4,3,3,Loyal,10
USR01812,0,34.0,15,17366.06,3,3,3,Loyal,9
USR01813,1,12.0,10,3467.39,4,3,2,Loyal,9
USR01814,0,28.0,17,19102.04,4,3,3,Loyal,10
USR01815,0,10.0,11,16524.53,4,3,3,Loyal,10
USR01816,0,86.0,14,22651.45,3,3,3,Loyal,9
USR01817,0,25.0,12,11429.85,4,3,3,Loyal,10
USR01818,0,26.0,11,7499.7,4,3,2,Loyal,9
USR01819,0,20.0,9,12572.93,4,2,3,Loyal,9
USR01820,0,53.0,11,14999.25,3,3,3,Loyal,9
USR01821,0,17.0,13,17961.94,4,3,3,Loyal,10
USR01822,0,18.0,13,12136.9,4,3,3,Loyal,10
USR01823,0,26.0,16,17896.28,4,3,3,Loyal,10
USR01824,1,80.0,4,1695.15,3,2,2,Promising,7
USR01825,0,16.0,21,25525.4,4,4,3,Champion,11
USR01826,0,45.0,11,6828.12,3,3,2,Promising,8
USR01827,0,23.0,18,20486.65,4,3,3,Loyal,10
USR01828,0,30.0,14,17931.42,4,3,3,Loyal,10
USR01829,0,33.0,16,17075.58,3,3,3,Loyal,9
USR01830,0,34.0,10,10819.83,3,3,3,Loyal,9
USR01831,1,64.0,8,2111.63,3,2,2,Promising,7
USR01832,0,13.0,14,23883.12,4,3,3,Loyal,10
USR01833,0,21.0,9,11439.35,4,2,3,Loyal,9
USR01834,0,22.0,19,22853.3,4,3,3,Loyal,10
USR01835,0,57.0,10,9880.47,3,3,2,Promising,8
USR01836,0,10.0,9,25736.21,4,2,3,Loyal,9
USR01837,0,6.0,12,11449.41,4,3,3,Loyal,10
USR01838,0,25.0,12,14446.35,4,3,3,Loyal,10
USR01839,0,11.0,16,14716.13,4,3,3,Loyal,10
USR01840,0,22.0,17,21433.53,4,3,3,Loyal,10
USR01841,0,34.0,20,24708.95,3,4,3,Loyal,10
USR01842,0,20.0,9,13171.36,4,2,3,Loyal,9
USR01843,1,59.0,9,8593.08,3,2,2,Promising,7
USR01844,0,24.0,11,13391.85,4,3,3,Loyal,10
USR01845,0,32.0,9,6563.47,3,2,2,Promising,7
USR01846,0,81.0,15,18903.97,3,3,3,Loyal,9
USR01847,0,24.0,14,25298.96,4,3,3,Loyal,10
USR01848,0,54.0,13,14580.03,3,3,3,Loyal,9
USR01849,0,25.0,9,13787.53,4,2,3,Loyal,9
USR01850,0,21.0,13,10945.13,4,3,3,Loyal,10
USR01851,0,22.0,21,24511.53,4,4,3,Champion,11
USR01852,1,64.0,3,3744.55,3,2,2,Promising,7
USR01853,1,22.0,7,1497.62,4,2,2,Promising,8
USR01854,0,23.0,12,7605.81,4,3,2,Loyal,9
USR01855,0,41.0,10,11353.68,3,3,3,Loyal,9
USR01856,0,39.0,10,13490.65,3,3,3,Loyal,9
USR01857,0,26.0,10,11179.84,4,3,3,Loyal,10
USR01858,0,25.0,17,25026.53,4,3,3,Loyal,10
USR01859,0,23.0,10,11707.97,4,3,3,Loyal,10
USR01860,0,19.0,16,13520.88,4,3,3,Loyal,10
USR01861,0,44.0,9,11965.62,3,2,3,Promising,8
USR01862,0,9.0,13,15235.39,4,3,3,Loyal,10
USR01863,0,7.0,12,14074.09,4,3,3,Loyal,10
USR01864,1,26.0,9,4832.38,4,2,2,Promising,8
USR01865,0,10.0,10,7563.59,4,3,2,Loyal,9
USR01866,0,36.0,20,22017.83,3,4,3,Loyal,10
USR01867,0,38.0,20,28269.91,3,4,3,Loyal,10
USR01868,0,22.0,14,19805.31,4,3,3,Loyal,10
USR01869,0,28.0,16,17249.08,4,3,3,Loyal,10
USR01870,0,14.0,15,14373.17,4,3,3,Loyal,10
USR01871,0,14.0,17,23233.07,4,3,3,Loyal,10
USR01872,0,41.0,13,10858.26,3,3,3,Loyal,9
USR01873,0,18.0,11,13894.41,4,3,3,Loyal,10
USR01874,0,36.0,10,16781.09,3,3,3,Loyal,9
USR01875,0,17.0,15,13592.33,4,3,3,Loyal,10
USR01876,0,20.0,13,9396.19,4,3,2,Loyal,9
USR01877,0,20.0,19,23057.1,4,3,3,Loyal,10
USR01878,0,19.0,17,14032.19,4,3,3,Loyal,10
USR01879,0,48.0,15,12729.68,3,3,3,Loyal,9
USR01880,0,46.0,17,14931.66,3,3,3,Loyal,9
USR01881,0,33.0,13,13595.25,3,3,3,Loyal,9
USR01882,0,15.0,18,20087.72,4,3,3,Loyal,10
USR01883,0,23.0,7,9444.31,4,2,2,Promising,8
USR01884,0,29.0,16,20917.04,4,3,3,Loyal,10
USR01885,0,37.0,14,13041.16,3,3,3,Loyal,9
USR01886,1,101.0,7,3418.12,2,2,2,At Risk,6
USR01887,0,9.0,14,23241.81,4,3,3,Loyal,10
USR01888,1,52.0,10,3996.15,3,3,2,Promising,8
USR01889,0,10.0,13,12054.66,4,3,3,Loyal,10
USR01890,0,16.0,13,19351.21,4,3,3,Loyal,10
USR01891,0,4.0,11,14108.27,4,3,3,Loyal,10
USR01892,1,17.0,9,5831.95,4,2,2,Promising,8
USR01893,0,41.0,10,14083.2,3,3,3,Loyal,9
USR01894,1,103.0,7,4305.02,2,2,2,At Risk,6
USR01895,0,9.0,11,14910.9,4,3,3,Loyal,10
USR01896,0,13.0,21,18342.52,4,4,3,Champion,11
USR01897,1,30.0,9,6688.22,4,2,2,Promising,8
USR01898,0,42.0,20,21588.03,3,4,3,Loyal,10
USR01899,0,29.0,10,15108.91,4,3,3,Loyal,10
USR01900,0,26.0,14,13273.3,4,3,3,Loyal,10
USR01901,0,20.0,19,17302.69,4,3,3,Loyal,10
USR01902,0,19.0,21,25311.7,4,4,3,Champion,11
USR01903,0,25.0,12,8301.44,4,3,2,Loyal,9
USR01904,0,8.0,16,16914.21,4,3,3,Loyal,10
USR01905,0,33.0,14,10200.58,3,3,3,Loyal,9
USR01906,1,30.0,4,1128.75,4,2,2,Promising,8
USR01907,0,21.0,10,8634.3,4,3,2,Loyal,9
USR01908,1,77.0,8,5514.48,3,2,2,Promising,7
USR01909,0,29.0,16,19275.97,4,3,3,Loyal,10
USR01910,0,72.0,5,2795.45,3,2,2,Promising,7
USR01911,0,21.0,13,15683.9,4,3,3,Loyal,10
USR01912,0,26.0,12,14073.22,4,3,3,Loyal,10
USR01913,0,11.0,13,12067.96,4,3,3,Loyal,10
USR01914,0,21.0,12,18551.25,4,3,3,Loyal,10
USR01915,0,21.0,13,13983.07,4,3,3,Loyal,10
USR01916,0,16.0,15,25908.41,4,3,3,Loyal,10
USR01917,0,41.0,13,20804.24,3,3,3,Loyal,9
USR01918,0,4.0,9,7048.96,4,2,2,Promising,8
USR01919,0,25.0,15,20225.33,4,3,3,Loyal,10
USR01920,1,151.0,8,1894.79,2,2,2,At Risk,6
USR01921,0,38.0,14,25983.97,3,3,3,Loyal,9
USR01922,0,77.0,9,11456.12,3,2,3,Promising,8
USR01923,0,3.0,11,9994.6,4,3,2,Loyal,9
USR01924,1,17.0,6,4402.41,4,2,2,Promising,8
USR01925,0,34.0,16,17860.26,3,3,3,Loyal,9
USR01926,0,37.0,14,19886.61,3,3,3,Loyal,9
USR01927,0,27.0,10,16719.8,4,3,3,Loyal,10
USR01928,0,24.0,15,12116.44,4,3,3,Loyal,10
USR01929,0,18.0,18,22332.81,4,3,3,Loyal,10
USR01930,0,26.0,15,20510.94,4,3,3,Loyal,10
USR01931,0,24.0,10,11614.49,4,3,3,Loyal,10
USR01932,0,55.0,13,14736.93,3,3,3,Loyal,9
USR01933,1,26.0,5,2769.33,4,2,2,Promising,8
USR01934,0,5.0,15,18821.91,4,3,3,Loyal,10
USR01935,0,30.0,13,12978.46,4,3,3,Loyal,10
USR01936,0,44.0,13,18053.46,3,3,3,Loyal,9
USR01937,0,27.0,16,23498.63,4,3,3,Loyal,10
USR01938,0,18.0,17,19595.88,4,3,3,Loyal,10
USR01939,0,50.0,15,15415.45,3,3,3,Loyal,9
USR01940,0,17.0,14,13649.16,4,3,3,Loyal,10
USR01941,0,34.0,13,18525.97,3,3,3,Loyal,9
USR01942,0,26.0,15,17213.62,4,3,3,Loyal,10
USR01943,0,21.0,17,20016.06,4,3,3,Loyal,10
USR01944,0,59.0,9,12514.67,3,2,3,Promising,8
USR01945,0,20.0,11,21179.05,4,3,3,Loyal,10
USR01946,0,38.0,8,13007.32,3,2,3,Promising,8
USR01947,0,26.0,14,25166.03,4,3,3,Loyal,10
USR01948,0,39.0,15,15869.46,3,3,3,Loyal,9
USR01949,0,22.0,20,20882.76,4,4,3,Champion,11
USR01950,0,35.0,18,23462.77,3,3,3,Loyal,9
USR01951,0,24.0,19,28184.79,4,3,3,Loyal,10
USR01952,0,2.0,10,12275.7,4,3,3,Loyal,10
USR01953,0,26.0,15,18135.18,4,3,3,Loyal,10
USR01954,0,6.0,10,10772.21,4,3,3,Loyal,10
USR01955,0,10.0,20,33399.25,4,4,3,Champion,11
USR01956,0,10.0,17,17525.03,4,3,3,Loyal,10
USR01957,0,9.0,18,30633.1,4,3,3,Loyal,10
USR01958,0,25.0,16,19728.69,4,3,3,Loyal,10
USR01959,0,46.0,8,5895.85,3,2,2,Promising,7
USR01960,0,20.0,14,18213.07,4,3,3,Loyal,10
USR01961,0,43.0,8,12711.95,3,2,3,Promising,8
USR01962,0,25.0,17,17598.61,4,3,3,Loyal,10
USR01963,0,30.0,14,17009.14,4,3,3,Loyal,10
USR01964,0,9.0,7,5587.22,4,2,2,Promising,8
USR01965,0,52.0,17,19306.11,3,3,3,Loyal,9
USR01966,0,14.0,13,9178.58,4,3,2,Loyal,9
USR01967,0,18.0,18,17530.5,4,3,3,Loyal,10
USR01968,0,32.0,8,13225.9,3,2,3,Promising,8
USR01969,0,27.0,13,22751.48,4,3,3,Loyal,10
USR01970,0,72.0,8,8220.2,3,2,2,Promising,7
USR01971,0,14.0,16,22874.12,4,3,3,Loyal,10
USR01972,0,19.0,10,5790.63,4,3,2,Loyal,9
USR01973,0,27.0,16,20724.05,4,3,3,Loyal,10
USR01974,0,12.0,17,32268.76,4,3,3,Loyal,10
USR01975,0,28.0,11,15416.76,4,3,3,Loyal,10
USR01976,0,11.0,10,11353.66,4,3,3,Loyal,10
USR01977,1,37.0,4,2200.97,3,2,2,Promising,7
USR01978,1,79.0,7,5892.34,3,2,2,Promising,7
USR01979,0,7.0,14,18155.75,4,3,3,Loyal,10
USR01980,0,32.0,20,27348.08,3,4,3,Loyal,10
USR01981,0,30.0,12,14408.63,4,3,3,Loyal,10
USR01982,0,22.0,12,15842.55,4,3,3,Loyal,10
USR01983,0,5.0,15,24267.99,4,3,3,Loyal,10
USR01984,0,6.0,18,24579.45,4,3,3,Loyal,10
USR01985,1,145.0,3,2835.39,2,2,2,At Risk,6
USR01986,1,59.0,8,3505.99,3,2,2,Promising,7
USR01987,0,23.0,11,12617.58,4,3,3,Loyal,10
USR01988,0,21.0,14,19170.16,4,3,3,Loyal,10
USR01989,0,29.0,20,16595.61,4,4,3,Champion,11
USR01990,1,47.0,8,4090.86,3,2,2,Promising,7
USR01991,0,32.0,9,6968.41,3,2,2,Promising,7
USR01992,0,46.0,11,13230.27,3,3,3,Loyal,9
USR01993,0,6.0,11,9538.3,4,3,2,Loyal,9
USR01994,0,31.0,15,16487.29,3,3,3,Loyal,9
USR01995,0,6.0,15,23489.65,4,3,3,Loyal,10
USR01996,0,38.0,13,12785.43,3,3,3,Loyal,9
USR01997,0,5.0,18,28845.89,4,3,3,Loyal,10
USR01998,0,10.0,16,21470.86,4,3,3,Loyal,10
USR01999,0,41.0,19,22940.01,3,3,3,Loyal,9
USR02000,0,19.0,13,19052.27,4,3,3,Loyal,10
USR02001,0,72.0,9,9046.24,3,2,2,Promising,7
USR02002,0,41.0,13,10842.39,3,3,3,Loyal,9
USR02003,0,22.0,19,23435.02,4,3,3,Loyal,10
USR02004,0,17.0,13,15014.22,4,3,3,Loyal,10
USR02005,0,17.0,11,13649.32,4,3,3,Loyal,10
USR02006,0,31.0,16,20354.95,3,3,3,Loyal,9
USR02007,0,33.0,11,14969.12,3,3,3,Loyal,9
USR02008,0,42.0,15,20183.3,3,3,3,Loyal,9
USR02009,0,23.0,11,5870.75,4,3,2,Loyal,9
USR02010,0,29.0,8,8598.56,4,2,2,Promising,8
USR02011,1,6.0,7,6243.56,4,2,2,Promising,8
USR02012,0,58.0,7,7952.35,3,2,2,Promising,7
USR02013,0,43.0,11,24628.55,3,3,3,Loyal,9
USR02014,0,21.0,17,19037.28,4,3,3,Loyal,10
USR02015,0,14.0,20,22382.22,4,4,3,Champion,11
USR02016,0,29.0,15,10954.71,4,3,3,Loyal,10
USR02017,0,16.0,24,35853.76,4,4,3,Champion,11
USR02018,0,20.0,19,27083.57,4,3,3,Loyal,10
USR02019,0,38.0,14,17553.42,3,3,3,Loyal,9
USR02020,0,57.0,9,8857.0,3,2,2,Promising,7
USR02021,0,73.0,10,13535.13,3,3,3,Loyal,9
USR02022,0,36.0,10,7629.18,3,3,2,Promising,8
USR02023,0,9.0,7,10517.55,4,2,3,Loyal,9
USR02024,0,18.0,16,22310.49,4,3,3,Loyal,10
USR02025,0,15.0,20,27032.29,4,4,3,Champion,11
USR02026,0,32.0,12,13990.39,3,3,3,Loyal,9
USR02027,0,36.0,13,13617.68,3,3,3,Loyal,9
USR02028,0,51.0,8,8755.67,3,2,2,Promising,7
USR02029,0,36.0,10,15067.49,3,3,3,Loyal,9
USR02030,0,40.0,13,10806.19,3,3,3,Loyal,9
USR02031,0,26.0,15,22797.47,4,3,3,Loyal,10
USR02032,0,32.0,12,18443.53,3,3,3,Loyal,9
USR02033,0,29.0,9,13288.55,4,2,3,Loyal,9
USR02034,0,42.0,15,17868.85,3,3,3,Loyal,9
USR02035,0,18.0,6,3413.67,4,2,2,Promising,8
USR02036,0,26.0,12,9619.92,4,3,2,Loyal,9
USR02037,0,27.0,13,11405.91,4,3,3,Loyal,10
USR02038,0,51.0,11,11748.56,3,3,3,Loyal,9
USR02039,0,55.0,12,15210.92,3,3,3,Loyal,9
USR02040,0,27.0,19,17553.51,4,3,3,Loyal,10
USR02041,1,80.0,7,4366.12,3,2,2,Promising,7
USR02042,1,85.0,6,3573.41,3,2,2,Promising,7
USR02043,0,21.0,20,26895.22,4,4,3,Champion,11
USR02044,0,22.0,8,8723.85,4,2,2,Promising,8
USR02045,0,22.0,19,32768.08,4,3,3,Loyal,10
USR02046,0,7.0,18,30350.86,4,3,3,Loyal,10
USR02047,0,9.0,15,14278.43,4,3,3,Loyal,10
USR02048,0,25.0,17,18781.42,4,3,3,Loyal,10
USR02049,0,13.0,11,18490.48,4,3,3,Loyal,10
USR02050,0,33.0,12,12376.78,3,3,3,Loyal,9
USR02051,0,25.0,7,7273.22,4,2,2,Promising,8
USR02052,0,27.0,14,20432.7,4,3,3,Loyal,10
USR02053,0,17.0,14,20546.84,4,3,3,Loyal,10
USR02054,0,31.0,16,24462.93,3,3,3,Loyal,9
USR02055,0,30.0,16,22837.59,4,3,3,Loyal,10
USR02056,0,15.0,18,15529.58,4,3,3,Loyal,10
USR02057,0,29.0,10,13747.28,4,3,3,Loyal,10
USR02058,1,62.0,10,4825.77,3,3,2,Promising,8
USR02059,0,37.0,11,13305.98,3,3,3,Loyal,9
USR02060,1,187.0,4,5105.86,1,2,2,At Risk,5
USR02061,0,13.0,14,22992.37,4,3,3,Loyal,10
USR02062,0,27.0,11,12646.3,4,3,3,Loyal,10
USR02063,0,20.0,17,17285.29,4,3,3,Loyal,10
USR02064,0,27.0,15,10677.5,4,3,3,Loyal,10
USR02065,0,7.0,7,11128.11,4,2,3,Loyal,9
USR02066,0,30.0,19,17719.96,4,3,3,Loyal,10
USR02067,0,13.0,10,15100.89,4,3,3,Loyal,10
USR02068,0,20.0,14,21854.72,4,3,3,Loyal,10
USR02069,0,23.0,19,30054.43,4,3,3,Loyal,10
USR02070,0,21.0,22,29074.8,4,4,3,Champion,11
USR02071,0,30.0,17,19722.79,4,3,3,Loyal,10
USR02072,0,35.0,13,16813.01,3,3,3,Loyal,9
USR02073,0,74.0,9,11923.85,3,2,3,Promising,8
USR02074,0,15.0,14,11624.9,4,3,3,Loyal,10
USR02075,0,16.0,15,15964.91,4,3,3,Loyal,10
USR02076,0,28.0,15,25668.23,4,3,3,Loyal,10
USR02077,0,56.0,11,17148.98,3,3,3,Loyal,9
USR02078,1,140.0,6,4416.53,2,2,2,At Risk,6
USR02079,1,15.0,8,3142.34,4,2,2,Promising,8
USR02080,0,14.0,8,16139.38,4,2,3,Loyal,9
USR02081,0,31.0,16,19928.46,3,3,3,Loyal,9
USR02082,0,27.0,13,12941.89,4,3,3,Loyal,10
USR02083,0,13.0,14,20180.85,4,3,3,Loyal,10
USR02084,0,40.0,6,14065.88,3,2,3,Promising,8
USR02085,0,44.0,9,10751.42,3,2,3,Promising,8
USR02086,1,84.0,8,5857.12,3,2,2,Promising,7
USR02087,0,52.0,12,14195.03,3,3,3,Loyal,9
USR02088,0,20.0,13,10905.39,4,3,3,Loyal,10
USR02089,0,29.0,13,20894.45,4,3,3,Loyal,10
USR02090,1,85.0,6,3309.65,3,2,2,Promising,7
USR02091,0,27.0,12,9057.41,4,3,2,Loyal,9
USR02092,0,15.0,12,13084.33,4,3,3,Loyal,10
USR02093,0,36.0,11,11110.35,3,3,3,Loyal,9
USR02094,0,10.0,13,15102.93,4,3,3,Loyal,10
USR02095,1,37.0,9,7347.91,3,2,2,Promising,7
USR02096,0,20.0,17,24799.88,4,3,3,Loyal,10
USR02097,0,17.0,16,19645.43,4,3,3,Loyal,10
USR02098,0,12.0,14,25663.06,4,3,3,Loyal,10
USR02099,0,7.0,15,11172.94,4,3,3,Loyal,10
USR02100,0,34.0,14,19406.3,3,3,3,Loyal,9
USR02101,0,27.0,25,36261.1,4,4,3,Champion,11
USR02102,0,13.0,9,13905.43,4,2,3,Loyal,9
USR02103,0,4.0,8,6522.84,4,2,2,Promising,8
USR02104,1,75.0,10,6024.72,3,3,2,Promising,8
USR02105,0,70.0,8,18834.92,3,2,3,Promising,8
USR02106,0,44.0,8,4962.94,3,2,2,Promising,7
USR02107,0,28.0,16,18668.09,4,3,3,Loyal,10
USR02108,0,20.0,16,24267.89,4,3,3,Loyal,10
USR02109,0,15.0,14,19630.51,4,3,3,Loyal,10
USR02110,0,29.0,17,28210.11,4,3,3,Loyal,10
USR02111,0,20.0,17,20154.15,4,3,3,Loyal,10
USR02112,0,85.0,10,12791.91,3,3,3,Loyal,9
USR02113,1,159.0,6,4040.72,2,2,2,At Risk,6
USR02114,0,15.0,14,21067.77,4,3,3,Loyal,10
USR02115,0,49.0,8,6904.13,3,2,2,Promising,7
USR02116,0,17.0,10,9438.3,4,3,2,Loyal,9
USR02117,0,47.0,8,11461.4,3,2,3,Promising,8
USR02118,0,18.0,14,12615.74,4,3,3,Loyal,10
USR02119,0,22.0,13,12443.23,4,3,3,Loyal,10
USR02120,0,37.0,14,16777.0,3,3,3,Loyal,9
USR02121,0,24.0,14,27785.49,4,3,3,Loyal,10
USR02122,0,20.0,11,7937.18,4,3,2,Loyal,9
USR02123,0,29.0,15,18401.34,4,3,3,Loyal,10
USR02124,0,51.0,16,17317.76,3,3,3,Loyal,9
USR02125,0,62.0,9,4895.04,3,2,2,Promising,7
USR02126,0,12.0,17,15572.21,4,3,3,Loyal,10
USR02127,0,17.0,11,18964.97,4,3,3,Loyal,10
USR02128,0,50.0,11,9546.2,3,3,2,Promising,8
USR02129,0,9.0,21,21717.34,4,4,3,Champion,11
USR02130,0,24.0,16,17899.52,4,3,3,Loyal,10
USR02131,0,35.0,11,6866.74,3,3,2,Promising,8
USR02132,0,13.0,17,12960.36,4,3,3,Loyal,10
USR02133,0,25.0,11,13051.79,4,3,3,Loyal,10
USR02134,0,43.0,10,12380.99,3,3,3,Loyal,9
USR02135,0,11.0,13,26409.19,4,3,3,Loyal,10
USR02136,0,32.0,14,16445.67,3,3,3,Loyal,9
USR02137,0,34.0,13,10184.98,3,3,3,Loyal,9
USR02138,0,13.0,22,18076.3,4,4,3,Champion,11
USR02139,1,96.0,10,9967.4,2,3,2,Promising,7
USR02140,0,47.0,5,1707.78,3,2,2,Promising,7
USR02141,0,24.0,13,18217.29,4,3,3,Loyal,10
USR02142,0,21.0,14,9178.69,4,3,2,Loyal,9
USR02143,0,9.0,12,10990.86,4,3,3,Loyal,10
USR02144,0,28.0,18,25099.69,4,3,3,Loyal,10
USR02145,0,26.0,16,14039.23,4,3,3,Loyal,10
USR02146,0,26.0,17,26048.39,4,3,3,Loyal,10
USR02147,0,16.0,9,17859.37,4,2,3,Loyal,9
USR02148,0,55.0,15,16791.01,3,3,3,Loyal,9
USR02149,0,54.0,12,13376.2,3,3,3,Loyal,9
USR02150,0,53.0,9,4622.85,3,2,2,Promising,7
USR02151,1,54.0,13,6848.07,3,3,2,Promising,8
USR02152,0,14.0,14,16716.55,4,3,3,Loyal,10
USR02153,0,17.0,14,15830.08,4,3,3,Loyal,10
USR02154,0,30.0,12,10204.98,4,3,3,Loyal,10
USR02155,0,14.0,12,23675.47,4,3,3,Loyal,10
USR02156,1,87.0,3,1231.51,3,2,2,Promising,7
USR02157,0,28.0,13,14849.49,4,3,3,Loyal,10
USR02158,0,30.0,16,14240.12,4,3,3,Loyal,10
USR02159,0,4.0,17,22298.16,4,3,3,Loyal,10
USR02160,1,70.0,7,4760.5,3,2,2,Promising,7
USR02161,1,15.0,11,11156.23,4,3,3,Loyal,10
USR02162,0,28.0,11,21816.51,4,3,3,Loyal,10
USR02163,0,43.0,13,10028.04,3,3,3,Loyal,9
USR02164,0,36.0,17,19470.42,3,3,3,Loyal,9
USR02165,0,37.0,9,13774.17,3,2,3,Promising,8
USR02166,0,51.0,11,11076.87,3,3,3,Loyal,9
USR02167,0,38.0,18,16216.14,3,3,3,Loyal,9
USR02168,0,20.0,13,13798.29,4,3,3,Loyal,10
USR02169,0,29.0,9,8728.72,4,2,2,Promising,8
USR02170,0,13.0,16,21464.31,4,3,3,Loyal,10
USR02171,0,25.0,21,26623.15,4,4,3,Champion,11
USR02172,0,11.0,12,9109.15,4,3,2,Loyal,9
USR02173,0,25.0,15,19093.52,4,3,3,Loyal,10
USR02174,0,7.0,13,14357.89,4,3,3,Loyal,10
USR02175,0,19.0,14,21427.07,4,3,3,Loyal,10
USR02176,0,49.0,11,16420.15,3,3,3,Loyal,9
USR02177,0,18.0,8,12378.03,4,2,3,Loyal,9
USR02178,0,5.0,16,18272.62,4,3,3,Loyal,10
USR02179,0,11.0,14,19287.31,4,3,3,Loyal,10
USR02180,0,32.0,14,19959.7,3,3,3,Loyal,9
USR02181,0,30.0,7,11298.37,4,2,3,Loyal,9
USR02182,0,37.0,19,26135.69,3,3,3,Loyal,9
USR02183,0,23.0,17,21492.1,4,3,3,Loyal,10
USR02184,0,28.0,10,9775.16,4,3,2,Loyal,9
USR02185,0,26.0,21,24581.19,4,4,3,Champion,11
USR02186,0,15.0,18,18029.61,4,3,3,Loyal,10
USR02187,1,49.0,8,3563.22,3,2,2,Promising,7
USR02188,0,22.0,18,23038.0,4,3,3,Loyal,10
USR02189,0,11.0,13,16168.87,4,3,3,Loyal,10
USR02190,0,53.0,16,28353.34,3,3,3,Loyal,9
USR02191,0,16.0,15,26998.04,4,3,3,Loyal,10
USR02192,0,18.0,11,11000.68,4,3,3,Loyal,10
USR02193,0,6.0,12,11427.93,4,3,3,Loyal,10
USR02194,0,30.0,18,18354.66,4,3,3,Loyal,10
USR02195,0,23.0,14,15418.27,4,3,3,Loyal,10
USR02196,0,51.0,10,6861.93,3,3,2,Promising,8
USR02197,0,26.0,11,10288.43,4,3,3,Loyal,10
USR02198,0,9.0,15,23884.52,4,3,3,Loyal,10
USR02199,0,23.0,15,26581.74,4,3,3,Loyal,10
